Frame,Track_ID,Orig_X1,Orig_Y1,Orig_X2,Orig_Y2,Adj_X1,Adj_Y1,Adj_X2,Adj_Y2
123,65,1136,209,2324,478,1018,156,1279,478
123,69,1134,240,2339,559,1014,178,1279,559
123,71,1169,204,2425,474,1044,150,1279,474
123,75,340,264,852,603,289,197,903,603
123,76,1274,513,2528,1129,1149,390,1279,1129
124,2,50,105,337,269,21,73,365,269
124,3,245,125,831,309,187,88,889,309
124,4,-88,444,1,987,0,336,10,987
124,5,39,262,110,615,32,193,116,615
124,6,708,312,1574,702,622,235,1279,702
124,9,5,113,366,281,0,80,401,281
124,10,327,123,761,305,285,87,803,305
124,11,812,342,1735,784,721,255,1279,784
124,12,789,167,1692,394,698,122,1279,394
124,13,571,310,1216,703,507,231,1279,703
124,16,-55,494,40,1087,0,375,50,1087
124,17,28,115,209,292,10,79,226,292
124,21,929,329,1640,694,858,257,1279,694
124,28,468,370,1022,836,413,276,1077,836
124,31,459,244,1051,560,400,181,1110,560
124,38,-388,189,-193,464,0,134,-174,464
124,41,-34,261,201,610,0,191,224,610
124,45,52,116,155,296,43,81,165,296
124,52,-38,129,529,318,0,92,585,318
124,54,555,332,1673,726,444,254,1279,726
124,63,633,325,1354,723,561,246,1279,723
124,65,1148,209,2304,470,1033,157,1279,470
124,69,1121,241,2321,558,1002,177,1279,558
124,71,1163,203,2406,471,1039,150,1279,471
124,75,331,264,843,604,280,198,894,604
124,76,1267,509,2515,1120,1143,386,1279,1120
125,2,38,104,323,266,9,71,351,266
125,3,231,125,816,309,172,88,874,309
125,4,-97,443,-8,983,0,336,1,983
125,5,18,262,87,614,11,191,93,614
125,6,697,311,1555,700,612,234,1279,700
125,9,-8,112,350,280,0,79,385,280
125,10,310,123,740,306,268,86,782,306
125,11,806,343,1727,786,714,256,1279,786
125,12,773,166,1678,395,683,121,1279,395
125,13,560,310,1203,704,497,232,1267,704
125,16,-59,497,37,1095,0,378,47,1095
125,17,13,114,193,291,0,79,210,291
125,21,941,328,1645,689,871,257,1279,689
125,28,459,368,1009,834,404,276,1064,834
125,31,448,242,1033,559,389,180,1091,559
125,38,-410,189,-214,464,0,134,-195,464
125,41,-52,261,182,610,0,191,205,610
125,45,34,116,131,295,25,81,141,295
125,54,537,333,1655,727,426,255,1279,727
125,63,628,320,1345,718,557,241,1279,718
125,65,1151,204,2358,478,1030,150,1279,478
125,69,1112,240,2304,556,993,177,1279,556
125,71,1137,208,2341,468,1017,156,1279,468
125,75,322,265,835,604,271,198,885,604
125,76,1259,506,2505,1115,1135,384,1279,1115
126,2,25,102,308,264,0,71,336,264
126,3,216,124,801,309,158,88,860,309
126,4,-106,442,-17,979,0,335,-9,979
126,5,1,262,66,614,0,191,71,614
126,6,687,310,1538,699,603,232,1279,699
126,9,-22,111,334,278,0,78,369,278
126,10,297,122,723,307,255,86,765,307
126,11,805,345,1724,788,714,257,1279,788
126,12,763,165,1665,395,674,119,1279,395
126,13,552,309,1191,702,488,231,1254,702
126,16,-63,501,34,1103,0,382,44,1103
126,17,-1,113,177,289,0,78,195,289
126,21,954,328,1650,685,885,257,1279,685
126,28,452,367,999,832,399,274,1053,832
126,31,437,242,1017,560,379,179,1075,560
126,38,-431,188,-236,464,0,133,-216,464
126,41,-71,261,164,611,0,191,187,611
126,45,16,116,108,295,7,81,117,295
126,54,519,333,1638,727,408,255,1279,727
126,63,626,318,1338,715,555,239,1279,715
126,65,1154,204,2380,482,1032,149,1279,482
126,69,1105,239,2293,555,987,177,1279,555
126,71,1128,210,2315,467,1010,159,1279,467
126,75,480,270,966,589,432,207,1014,589
126,76,1256,505,2496,1109,1132,384,1279,1109
127,2,13,101,294,261,0,69,322,261
127,3,202,124,787,308,143,87,845,308
127,4,-115,440,-27,975,0,334,-19,975
127,5,-8,261,51,613,0,191,57,613
127,6,680,309,1526,700,596,231,1279,700
127,9,-37,111,319,277,0,78,353,277
127,10,289,122,708,307,248,86,748,307
127,11,812,344,1728,788,721,256,1279,788
127,12,758,166,1656,396,669,120,1279,396
127,13,552,307,1185,698,489,229,1249,698
127,16,-67,505,31,1111,0,385,42,1111
127,17,-16,112,161,287,0,77,178,287
127,21,966,327,1655,680,898,257,1279,680
127,28,448,367,993,832,394,273,1048,832
127,31,433,241,1006,559,375,178,1063,559
127,38,-453,188,-257,464,0,133,-238,464
127,41,-89,261,146,611,0,191,169,611
127,45,1,116,87,294,0,80,95,294
127,54,501,334,1620,728,390,255,1279,728
127,63,624,316,1330,711,554,238,1279,711
127,65,1155,205,2389,485,1032,149,1279,485
127,69,1108,240,2280,551,992,178,1279,551
127,71,1132,210,2300,463,1015,160,1279,463
127,75,484,271,967,588,436,208,1016,588
127,76,1256,504,2493,1105,1133,385,1279,1105
128,2,1,100,280,259,0,69,307,259
128,3,187,124,772,308,129,87,831,308
128,4,-125,439,-37,970,0,332,-29,970
128,5,-14,261,42,613,0,192,46,613
128,6,675,309,1514,701,592,231,1279,701
128,9,-51,110,303,275,0,77,338,275
128,10,283,122,696,307,242,85,736,307
128,11,819,342,1730,785,729,254,1279,785
128,12,757,168,1648,398,669,121,1279,398
128,13,555,306,1181,693,493,228,1243,693
128,16,-70,509,28,1118,0,387,38,1118
128,17,-31,111,145,285,0,76,163,285
128,21,979,326,1660,676,911,257,1279,676
128,28,452,366,997,833,399,274,1051,833
128,31,429,241,998,559,372,178,1054,559
128,38,-474,188,-278,464,0,133,-259,464
128,41,-108,261,127,611,0,191,150,611
128,45,-10,116,68,294,0,81,76,294
128,54,483,334,1603,729,372,256,1279,729
128,63,617,314,1321,709,547,236,1279,709
128,65,1152,206,2393,489,1029,150,1279,489
128,69,1102,238,2276,550,985,176,1279,550
128,71,1124,210,2308,468,1006,160,1279,468
128,75,488,271,969,587,440,209,1016,587
128,76,1257,505,2494,1103,1134,385,1279,1103
129,2,-10,99,265,256,0,67,292,256
129,3,172,124,758,308,114,87,816,308
129,4,-134,437,-47,966,0,332,-38,966
129,5,-16,260,34,613,0,191,40,613
129,6,670,309,1503,701,588,231,1279,701
129,9,-65,109,287,274,0,77,322,274
129,10,278,123,684,308,238,86,724,308
129,11,818,340,1727,783,728,252,1279,783
129,12,762,168,1649,400,673,123,1279,400
129,13,559,304,1180,690,497,228,1241,690
129,16,-74,512,25,1126,0,390,35,1126
129,17,-46,110,130,283,0,75,146,283
129,21,991,325,1665,671,924,257,1279,671
129,28,451,368,994,835,397,275,1049,835
129,31,426,241,990,560,370,178,1046,560
129,38,-495,188,-300,464,0,133,-280,464
129,41,-126,260,109,611,0,190,133,611
129,45,-19,116,53,294,0,81,59,294
129,54,465,335,1585,729,353,256,1279,729
129,63,611,313,1312,708,542,234,1279,708
129,65,1152,206,2393,490,1028,150,1279,490
129,69,1101,237,2278,551,984,175,1279,551
129,71,1101,211,2339,482,978,157,1279,482
129,75,491,272,971,586,444,209,1018,586
129,76,1261,505,2500,1103,1137,386,1279,1103
130,2,-22,97,251,254,0,67,278,254
130,3,158,123,743,308,99,87,801,308
130,4,-143,436,-57,962,0,331,-48,962
130,5,-19,263,32,619,0,192,37,619
130,6,663,309,1492,704,580,231,1279,704
130,9,-79,109,271,273,0,77,306,273
130,10,273,124,672,309,234,87,712,309
130,11,816,338,1719,780,727,251,1279,780
130,12,765,169,1646,400,677,123,1279,400
130,13,560,304,1178,689,499,227,1239,689
130,16,-78,516,21,1134,0,393,32,1134
130,17,-61,109,114,281,0,74,131,281
130,21,1004,325,1670,666,938,256,1279,666
130,28,451,369,993,837,397,277,1047,837
130,31,424,241,982,561,369,178,1037,561
130,38,-517,188,-321,464,0,133,-302,464
130,41,-145,260,90,612,0,191,114,612
130,45,-24,116,41,294,0,81,47,294
130,54,447,335,1568,730,335,257,1279,730
130,63,644,311,1315,687,577,236,1279,687
130,65,1156,206,2393,489,1033,149,1279,489
130,69,1100,238,2275,551,984,175,1279,551
130,71,1085,211,2357,493,958,156,1279,493
130,75,495,273,972,586,448,211,1020,586
130,76,1265,505,2508,1103,1142,386,1279,1103
131,2,-34,96,237,251,0,65,264,251
131,3,143,123,728,308,85,87,787,308
131,4,-153,434,-66,958,0,330,-58,958
131,5,-22,265,29,625,0,194,34,625
131,6,655,309,1477,705,573,231,1279,705
131,9,-93,108,255,271,0,76,290,271
131,10,268,124,661,310,230,88,700,310
131,11,814,338,1712,777,725,251,1279,777
131,12,763,168,1632,397,676,122,1279,397
131,13,555,302,1169,687,494,226,1230,687
131,16,-82,520,18,1142,0,396,29,1142
131,17,-76,108,98,279,0,73,115,279
131,21,850,343,1712,782,765,255,1279,782
131,28,450,370,989,837,397,277,1043,837
131,31,425,242,978,562,370,179,1032,562
131,38,-538,188,-342,464,0,133,-323,464
131,41,-163,260,72,612,0,191,96,612
131,45,-34,115,32,292,0,81,39,292
131,54,429,336,1550,731,317,257,1279,731
131,63,659,309,1315,675,594,236,1279,675
131,65,1152,205,2388,489,1029,148,1279,489
131,69,1098,239,2264,550,982,177,1279,550
131,71,1072,212,2363,501,944,155,1279,501
131,75,499,273,974,585,451,212,1021,585
131,76,1257,506,2533,1120,1130,384,1279,1120
132,2,-46,95,222,249,0,65,249,249
132,3,129,123,714,307,70,86,772,307
132,4,-162,433,-76,954,0,329,-68,954
132,5,-25,268,27,630,0,195,31,630
132,6,648,309,1464,705,567,230,1279,705
132,9,-108,107,240,270,0,76,274,270
132,10,263,124,647,309,225,87,685,309
132,11,815,337,1713,777,726,250,1279,777
132,12,757,166,1619,395,672,121,1279,395
132,13,549,301,1160,683,489,224,1221,683
132,16,-85,523,15,1150,0,399,25,1150
132,17,-91,106,82,278,0,73,100,278
132,21,695,334,1480,743,617,253,1279,743
132,28,452,369,989,836,400,276,1042,836
132,31,429,241,975,560,375,178,1029,560
132,38,-560,187,-363,464,0,132,-344,464
132,41,-182,260,54,612,0,190,78,612
132,45,-43,114,22,289,0,80,29,289
132,54,411,336,1533,731,299,257,1279,731
132,63,662,308,1310,668,598,237,1279,668
132,65,1149,204,2380,488,1027,148,1279,488
132,69,1092,240,2254,550,977,178,1279,550
132,71,1077,213,2354,501,949,155,1279,501
132,75,502,274,975,584,456,212,1022,584
132,76,1262,505,2538,1119,1135,382,1279,1119
132,85,624,313,1285,695,558,237,1279,695
133,2,280,123,603,310,248,87,634,310
133,3,114,123,699,307,56,86,758,307
133,4,-171,431,-86,950,0,329,-78,950
133,5,-29,270,24,636,0,197,30,636
133,6,642,309,1448,705,562,231,1279,705
133,9,-122,107,224,268,0,74,258,268
133,10,251,124,635,308,213,87,673,308
133,11,810,338,1708,779,721,251,1279,779
133,12,750,166,1610,396,665,121,1279,396
133,13,551,299,1156,678,491,224,1215,678
133,16,-89,527,12,1158,0,402,23,1158
133,17,-106,105,66,276,0,72,84,276
133,21,624,326,1373,723,550,248,1279,723
133,28,453,368,986,835,401,275,1039,835
133,31,425,240,966,560,371,177,1019,560
133,38,-581,187,-385,464,0,132,-366,464
133,41,-200,260,35,612,0,190,60,612
133,45,-52,113,12,287,0,79,19,287
133,54,392,337,1515,732,281,258,1279,732
133,63,647,307,1307,673,581,234,1279,673
133,65,1145,204,2377,489,1022,148,1279,489
133,69,1091,242,2246,551,975,181,1279,551
133,71,1086,214,2341,499,962,157,1279,499
133,75,506,274,977,583,459,213,1023,583
133,76,1263,503,2535,1115,1136,382,1279,1115
133,85,626,309,1289,692,560,233,1279,692
133,86,1255,540,2542,1152,1127,419,1279,1152
134,2,275,122,595,309,244,85,626,309
134,3,100,123,685,307,42,86,742,307
134,4,-181,430,-96,946,0,328,-88,946
134,5,-32,273,22,642,0,199,28,642
134,6,636,308,1434,704,557,230,1279,704
134,9,-136,106,208,267,0,74,243,267
134,10,239,123,622,308,202,87,660,308
134,11,811,340,1708,782,722,253,1279,782
134,12,745,166,1602,396,660,120,1279,396
134,13,548,298,1150,676,488,223,1210,676
134,16,-93,531,9,1165,0,404,20,1165
134,17,-121,104,51,274,0,71,68,274
134,21,607,326,1354,721,533,247,1279,721
134,28,451,367,980,833,399,274,1033,833
134,31,419,240,955,559,366,176,1008,559
134,38,-602,187,-406,464,0,132,-387,464
134,41,-219,260,17,613,0,191,42,613
134,45,-62,112,2,285,0,79,9,285
134,54,374,337,1498,733,263,259,1279,733
134,63,647,306,1303,670,582,234,1279,670
134,65,1143,205,2376,491,1020,148,1279,491
134,69,1085,245,2238,553,970,183,1279,553
134,71,1086,214,2337,501,960,157,1279,501
134,75,510,275,978,582,463,214,1025,582
134,76,1266,486,2530,1092,1140,365,1279,1092
134,85,621,305,1292,693,555,228,1279,693
134,86,1256,539,2531,1144,1130,418,1279,1144
135,2,267,122,582,308,236,85,614,308
135,3,85,122,670,307,28,86,728,307
135,4,-190,429,-105,941,0,326,-98,941
135,5,-35,275,19,648,0,201,25,648
135,6,637,307,1425,701,559,228,1279,701
135,10,227,123,610,307,190,86,648,307
135,11,820,342,1717,783,730,253,1279,783
135,12,741,166,1598,397,656,120,1279,397
135,13,547,298,1149,676,487,223,1209,676
135,16,-97,534,6,1173,0,407,17,1173
135,17,-136,103,35,272,0,70,52,272
135,21,589,325,1317,716,517,248,1279,716
135,28,451,366,977,831,399,273,1029,831
135,31,414,239,943,558,361,176,995,558
135,38,-624,187,-427,464,0,132,-408,464
135,41,-237,260,0,613,0,190,23,613
135,45,-71,111,-7,282,0,77,-1,282
135,54,356,338,1480,734,244,259,1279,734
135,63,647,305,1299,666,583,233,1279,666
135,65,1143,207,2375,494,1020,151,1279,494
135,69,1077,246,2231,556,962,185,1279,556
135,71,1076,213,2338,505,950,155,1279,505
135,75,513,276,980,582,468,215,1026,582
135,76,1263,498,2523,1101,1137,377,1279,1101
135,85,618,303,1292,692,551,225,1279,692
135,86,1257,539,2524,1140,1131,419,1279,1140
135,87,1273,271,2521,629,1149,200,1279,629
136,2,257,122,570,309,227,86,601,309
136,3,71,122,655,307,13,86,713,307
136,4,-199,427,-115,937,0,325,-107,937
136,5,-38,278,16,654,0,203,23,654
136,6,664,305,1391,669,592,233,1279,669
136,10,215,123,597,307,177,87,635,307
136,11,827,342,1721,783,738,254,1279,783
136,12,740,167,1591,398,655,121,1279,398
136,13,543,297,1143,674,484,222,1202,674
136,16,-100,538,3,1181,0,410,14,1181
136,17,-151,102,19,270,0,69,37,270
136,21,635,328,1363,721,563,250,1279,721
136,28,449,366,973,831,397,273,1025,831
136,31,411,239,934,557,358,176,986,557
136,38,-645,187,-449,464,0,132,-430,464
136,41,-256,260,-19,613,0,190,5,613
136,45,-80,110,-16,280,0,77,-10,280
136,63,647,304,1294,662,583,232,1279,662
136,65,1142,209,2374,496,1019,152,1279,496
136,69,1070,247,2222,556,956,185,1279,556
136,71,1068,213,2333,509,941,155,1279,509
136,75,517,276,982,581,471,216,1027,581
136,76,1264,498,2522,1100,1138,378,1279,1100
136,85,619,301,1287,687,552,224,1279,687
136,86,1259,535,2524,1135,1133,415,1279,1135
136,87,1271,269,2515,625,1147,198,1279,625
137,2,249,123,556,308,218,86,586,308
137,3,56,122,641,306,0,85,698,306
137,4,-208,426,-125,933,0,325,-117,933
137,5,-41,280,14,659,0,204,20,659
137,6,643,306,1400,688,567,230,1279,688
137,10,203,122,585,306,166,86,622,306
137,11,823,340,1718,782,734,252,1279,782
137,12,739,168,1584,400,656,123,1279,400
137,13,538,296,1137,673,478,221,1196,673
137,16,-104,542,0,1189,0,413,10,1189
137,17,-166,101,3,268,0,68,20,268
137,21,647,330,1373,724,575,252,1279,724
137,28,446,367,970,833,394,274,1022,833
137,31,406,240,926,559,355,177,977,559
137,38,-666,187,-470,464,0,131,-451,464
137,41,-274,260,-37,614,0,191,-14,614
137,45,-89,109,-26,278,0,76,-21,278
137,63,690,303,1344,662,625,232,1279,662
137,65,1137,210,2369,498,1014,153,1279,498
137,69,1061,247,2209,556,947,185,1279,556
137,71,1066,214,2327,510,941,155,1279,510
137,75,521,277,983,580,475,217,1029,580
137,76,1263,513,2528,1118,1137,393,1279,1118
137,85,616,300,1281,685,550,224,1279,685
137,86,1260,501,2532,1105,1133,382,1279,1105
137,87,1271,269,2513,624,1148,198,1279,624
138,2,241,124,544,309,211,87,573,309
138,3,41,122,626,306,0,85,684,306
138,4,-218,424,-135,929,0,324,-127,929
138,5,-44,283,11,665,0,206,17,665
138,6,593,303,1344,687,519,227,1279,687
138,10,191,122,573,306,154,86,610,306
138,11,821,339,1710,778,732,251,1279,778
138,12,737,168,1577,400,654,123,1279,400
138,13,536,293,1130,668,477,218,1189,668
138,16,-108,545,-3,1197,0,416,8,1197
138,17,-181,100,-12,267,0,68,5,267
138,21,649,332,1371,726,577,253,1279,726
138,28,442,368,964,836,390,276,1016,836
138,31,404,240,919,560,352,177,970,560
138,41,-293,260,-55,614,0,190,-32,614
138,45,-99,108,-36,275,0,75,-30,275
138,63,681,302,1344,664,616,230,1279,664
138,65,1133,212,2362,500,1011,155,1279,500
138,69,1048,246,2193,555,935,184,1279,555
138,71,1074,215,2318,509,950,157,1279,509
138,75,525,277,985,579,479,217,1031,579
138,76,1263,513,2528,1118,1137,393,1279,1118
138,85,615,298,1280,681,550,221,1279,681
138,86,1256,499,2544,1110,1128,377,1279,1110
138,87,1268,267,2510,622,1144,197,1279,622
139,2,234,125,533,310,205,89,563,310
139,3,27,122,612,306,0,85,669,306
139,4,-227,423,-144,925,0,323,-137,925
139,5,-47,285,9,671,0,208,14,671
139,6,580,301,1325,686,506,224,1279,686
139,10,179,122,560,305,142,85,598,305
139,11,819,337,1700,773,731,251,1279,773
139,12,732,168,1565,398,650,122,1279,398
139,13,537,291,1123,661,479,218,1181,661
139,16,-112,549,-6,1204,0,418,4,1204
139,17,-196,99,-27,265,0,67,-12,265
139,21,643,333,1361,727,572,254,1279,727
139,28,435,369,953,836,383,276,1005,836
139,31,405,242,915,561,355,179,965,561
139,41,-311,260,-74,614,0,190,-51,614
139,45,-108,107,-46,273,0,75,-40,273
139,63,639,301,1325,677,571,226,1279,677
139,65,1129,213,2353,501,1007,156,1279,501
139,69,1035,244,2173,552,922,182,1279,552
139,71,1078,217,2319,513,954,159,1279,513
139,75,528,278,986,578,483,218,1031,578
139,76,1264,528,2534,1134,1137,407,1279,1134
139,85,636,299,1277,667,572,226,1279,667
139,86,1257,499,2542,1109,1129,377,1279,1109
139,87,1260,265,2505,620,1137,195,1279,620
140,2,226,125,519,310,196,89,548,310
140,3,12,121,597,306,0,85,655,306
140,4,-236,421,-154,921,0,322,-146,921
140,5,-50,288,6,677,0,210,13,677
140,6,600,307,1351,699,525,229,1279,699
140,10,167,121,548,304,130,85,586,304
140,11,822,336,1702,771,734,250,1279,771
140,12,723,167,1554,399,641,121,1279,399
140,13,534,289,1114,655,476,216,1172,655
140,16,-115,553,-9,1212,0,421,1,1212
140,17,-211,98,-43,263,0,66,-27,263
140,21,630,312,1339,703,559,234,1279,703
140,28,428,369,943,836,378,276,994,836
140,31,401,243,905,562,351,180,955,562
140,41,-330,260,-92,614,0,190,-69,614
140,45,-117,106,-56,270,0,73,-50,270
140,63,621,302,1314,685,551,226,1279,685
140,65,1129,217,2346,504,1007,160,1279,504
140,69,1016,241,2149,550,904,180,1279,550
140,71,1079,220,2311,515,957,161,1279,515
140,75,532,279,988,578,487,220,1033,578
140,76,1264,530,2534,1136,1137,409,1279,1136
140,85,639,297,1275,662,576,224,1279,662
140,86,1252,496,2533,1104,1124,375,1279,1104
140,87,1253,263,2498,618,1129,193,1279,618
141,2,213,125,504,311,185,88,533,311
141,4,-246,420,-164,917,0,322,-157,917
141,5,-53,290,4,683,0,212,10,683
141,6,586,302,1322,690,513,225,1279,690
141,10,155,121,535,304,118,85,572,304
141,11,817,336,1697,772,730,250,1279,772
141,12,713,167,1546,401,631,121,1279,401
141,13,532,288,1111,654,474,215,1168,654
141,16,-119,556,-12,1220,0,424,-2,1220
141,17,-226,97,-59,261,0,65,-43,261
141,21,624,328,1335,723,554,250,1279,723
141,28,423,367,934,834,373,274,985,834
141,31,391,243,891,562,342,179,940,562
141,41,-348,260,-110,615,0,190,-87,615
141,45,-127,105,-66,268,0,73,-60,268
141,63,618,300,1302,678,550,225,1279,678
141,65,1122,214,2338,503,1000,157,1279,503
141,69,993,239,2122,548,880,178,1279,548
141,71,1081,220,2310,517,959,161,1279,517
141,75,536,279,989,577,490,220,1034,577
141,76,1265,532,2535,1138,1139,411,1279,1138
141,85,615,311,1277,692,549,235,1279,692
141,86,1245,493,2523,1100,1118,373,1279,1100
141,87,1249,263,2488,615,1125,193,1279,615
142,2,199,124,486,311,172,87,514,311
142,4,-255,419,-174,912,0,320,-166,912
142,5,-56,292,1,689,0,214,7,689
142,6,576,301,1304,689,504,225,1279,689
142,10,144,121,523,303,106,84,560,303
142,11,819,338,1699,773,732,251,1279,773
142,12,705,167,1537,403,622,121,1279,403
142,13,528,287,1105,653,470,215,1162,653
142,16,-123,560,-15,1228,0,427,-5,1228
142,17,-241,96,-75,259,0,64,-59,259
142,21,615,328,1326,722,545,250,1279,722
142,28,418,364,925,831,367,271,975,831
142,31,383,242,878,561,335,179,927,561
142,41,-367,260,-129,615,0,190,-105,615
142,45,-136,104,-75,266,0,72,-70,266
142,63,614,300,1315,689,545,222,1279,689
142,65,1113,215,2327,503,992,157,1279,503
142,69,973,237,2095,546,862,176,1279,546
142,71,1077,219,2302,516,956,160,1279,516
142,75,539,280,991,576,495,221,1035,576
142,76,1266,534,2535,1140,1139,413,1279,1140
142,85,603,305,1268,689,537,229,1279,689
142,86,1240,491,2513,1095,1114,371,1279,1095
142,87,1241,262,2483,614,1118,193,1279,614
143,2,186,124,468,311,159,87,495,311
143,4,-264,417,-184,908,0,319,-176,908
143,5,-59,295,0,694,0,215,5,694
143,6,625,298,1292,651,558,228,1279,651
143,10,132,120,510,303,94,84,548,303
143,11,824,338,1704,774,737,251,1279,774
143,12,699,168,1523,403,617,122,1279,403
143,13,521,286,1095,651,464,213,1152,651
143,16,-127,564,-18,1236,0,430,-7,1236
143,17,-256,95,-91,257,0,63,-75,257
143,21,607,328,1317,722,537,250,1279,722
143,28,412,361,914,825,363,268,963,825
143,31,376,241,864,559,327,178,913,559
143,41,-386,260,-147,615,0,190,-123,615
143,45,-145,103,-85,263,0,71,-79,263
143,63,605,321,1311,716,535,243,1279,716
143,65,1109,215,2324,504,987,157,1279,504
143,69,956,237,2068,545,845,175,1279,545
143,71,1070,220,2294,519,948,161,1279,519
143,75,543,281,992,575,499,222,1037,575
143,76,1273,498,2527,1095,1148,380,1279,1095
143,85,599,308,1262,691,532,231,1279,691
143,86,1243,491,2509,1091,1117,372,1279,1091
143,87,1233,263,2472,613,1110,193,1279,613
144,2,174,123,451,311,148,86,478,311
144,4,-273,416,-193,904,0,318,-185,904
144,5,-62,297,-3,700,0,217,2,700
144,6,637,297,1290,642,573,228,1279,642
144,10,120,120,498,302,83,84,535,302
144,11,818,337,1698,774,730,251,1279,774
144,12,697,170,1515,405,615,123,1279,405
144,13,512,283,1084,649,455,211,1141,649
144,16,-130,567,-21,1244,0,433,-11,1244
144,17,-271,94,-106,255,0,62,-91,255
144,21,598,328,1307,721,528,250,1279,721
144,28,407,359,901,819,358,267,950,819
144,31,370,241,854,559,322,178,902,559
144,41,-404,260,-165,615,0,189,-142,615
144,45,-155,102,-95,261,0,70,-90,261
144,63,605,318,1306,713,535,240,1279,713
144,65,1104,216,2322,505,983,158,1279,505
144,69,939,236,2041,545,829,175,1279,545
144,71,1065,219,2285,519,943,159,1279,519
144,75,547,281,994,574,502,222,1038,574
144,76,1275,497,2526,1093,1150,379,1279,1093
144,85,593,308,1268,700,525,230,1279,700
144,86,1243,493,2516,1095,1117,372,1279,1095
144,87,1224,264,2459,613,1100,195,1279,613
145,2,163,124,434,312,137,87,461,312
145,4,-283,414,-203,900,0,318,-196,900
145,5,-65,300,-6,706,0,219,0,706
145,6,638,297,1288,640,573,229,1279,640
145,10,108,120,485,302,71,84,523,302
145,11,813,337,1688,770,727,250,1279,770
145,12,696,172,1510,407,615,125,1279,407
145,13,505,281,1071,644,449,210,1127,644
145,16,-134,571,-24,1251,0,435,-14,1251
145,17,-286,93,-122,254,0,62,-107,254
145,21,590,328,1298,720,520,249,1279,720
145,28,400,358,889,816,351,266,937,816
145,31,363,242,842,560,316,179,890,560
145,41,206,250,436,582,184,184,458,582
145,45,-164,101,-105,259,0,70,-99,259
145,63,600,319,1305,716,531,241,1279,716
145,65,1099,216,2319,506,978,158,1279,506
145,69,922,237,2018,546,813,175,1279,546
145,71,1062,221,2280,522,941,161,1279,522
145,75,550,282,996,574,506,224,1040,574
145,76,1276,495,2526,1090,1152,377,1279,1090
145,85,585,309,1264,705,517,230,1279,705
145,86,1249,494,2526,1099,1122,374,1279,1099
145,87,1217,265,2445,610,1095,196,1279,610
146,2,155,126,419,314,129,89,445,314
146,4,-292,413,-213,896,0,317,-205,896
146,5,-68,302,-8,712,0,221,-3,712
146,6,638,297,1284,637,574,230,1279,637
146,10,96,119,473,301,58,83,510,301
146,11,809,336,1680,768,723,250,1279,768
146,12,691,172,1500,408,611,126,1279,408
146,13,500,280,1060,639,445,209,1115,639
146,16,-138,575,-28,1259,0,438,-17,1259
146,17,-301,92,-138,252,0,61,-122,252
146,21,581,327,1289,720,511,250,1279,720
146,28,389,357,877,818,340,265,926,818
146,31,359,244,835,564,312,181,882,564
146,41,215,249,444,581,193,183,467,581
146,45,-173,100,-115,256,0,69,-109,256
146,63,596,320,1303,718,526,241,1279,718
146,65,1094,220,2233,491,981,166,1279,491
146,69,907,237,1995,547,799,175,1279,547
146,71,1058,222,2280,526,937,162,1279,526
146,75,375,244,844,563,329,182,891,563
146,76,1278,494,2525,1087,1153,375,1279,1087
146,85,575,310,1255,708,508,231,1279,708
146,86,1247,493,2524,1098,1119,373,1279,1098
146,87,1210,266,2436,610,1088,197,1279,610
147,2,148,128,405,316,123,91,431,316
147,4,-301,411,-223,892,0,316,-215,892
147,5,-71,305,-11,718,0,223,-5,718
147,6,624,297,1290,649,558,228,1279,649
147,10,84,119,461,301,46,84,498,301
147,11,806,336,1678,768,719,250,1279,768
147,12,686,172,1486,407,607,126,1279,407
147,13,498,279,1053,637,442,208,1108,637
147,16,-142,578,-31,1267,0,441,-20,1267
147,17,-315,91,-154,250,0,60,-139,250
147,21,573,327,1279,719,502,249,1279,719
147,28,382,357,868,819,334,265,916,819
147,31,351,244,828,564,305,180,875,564
147,41,225,249,453,580,202,183,476,580
147,45,-183,99,-125,254,0,68,-120,254
147,63,591,321,1302,721,521,242,1279,721
147,65,1082,221,2233,496,968,166,1279,496
147,69,890,237,1970,548,783,175,1279,548
147,71,1059,223,2276,528,937,163,1279,528
147,75,374,244,832,561,328,181,878,561
147,76,1279,492,2524,1085,1155,374,1279,1085
147,85,568,311,1245,710,500,231,1279,710
147,86,1240,491,2519,1096,1114,370,1279,1096
147,87,1196,265,2428,611,1073,196,1279,611
148,2,138,129,390,318,113,92,415,318
148,4,-311,410,-232,888,0,315,-226,888
148,5,-74,307,-13,723,0,224,-8,723
148,6,612,296,1290,656,545,225,1279,656
148,10,72,119,448,300,35,83,485,300
148,11,817,337,1694,772,729,250,1279,772
148,12,677,172,1478,409,598,125,1279,409
148,13,493,279,1046,635,438,208,1100,635
148,16,-145,582,-34,1275,0,444,-24,1275
148,17,-330,90,-170,248,0,59,-154,248
148,21,564,327,1270,719,494,250,1279,719
148,28,373,358,858,823,326,266,906,823
148,31,344,245,820,565,296,181,868,565
148,41,234,248,462,578,212,182,484,578
148,45,-192,98,-134,252,0,68,-129,252
148,63,587,322,1300,723,516,242,1279,723
148,65,1077,221,2225,496,963,167,1279,496
148,69,874,236,1944,548,767,175,1279,548
148,71,1064,224,2274,529,943,164,1279,529
148,75,367,243,821,563,322,180,866,563
148,76,1281,491,2524,1082,1157,373,1279,1082
